Technician,Location,from,to
Staff 35,"25.961,6.128","9/7/2022, 9:55:17 PM","9/7/2022, 9:55:47 PM"
Staff 35,"26.109,7.121","9/7/2022, 9:55:47 PM","9/7/2022, 9:55:48 PM"
Staff 35,"25.961,6.128","9/7/2022, 9:55:48 PM","9/7/2022, 9:56:16 PM"
Staff 35,"26.129,7.218","9/7/2022, 9:56:16 PM","9/7/2022, 9:56:17 PM"
Staff 35,"25.961,6.128","9/7/2022, 9:56:17 PM","9/7/2022, 9:57:40 PM"
Staff 35,"26.142,7.15","9/7/2022, 9:57:40 PM","9/7/2022, 9:57:41 PM"
Staff 35,"25.961,6.128","9/7/2022, 9:57:41 PM","9/7/2022, 9:57:54 PM"
Staff 35,"26.141,7.163","9/7/2022, 9:57:54 PM","9/7/2022, 9:57:55 PM"
Staff 35,"25.961,6.128","9/7/2022, 9:57:55 PM","9/7/2022, 9:58:25 PM"
Staff 35,"26.055,7.187","9/7/2022, 9:58:25 PM","9/7/2022, 9:58:26 PM"
Staff 35,"25.961,6.128","9/7/2022, 9:58:26 PM","9/7/2022, 9:58:40 PM"
Staff 35,"26.112,7.164","9/7/2022, 9:58:40 PM","9/7/2022, 9:58:41 PM"
Staff 35,"25.961,6.128","9/7/2022, 9:58:41 PM","9/7/2022, 9:58:59 PM"
Staff 35,"26.044,7.19","9/7/2022, 9:58:59 PM","9/7/2022, 9:58:59 PM"
Staff 35,"25.961,6.128","9/7/2022, 9:58:59 PM","9/7/2022, 9:59:27 PM"
Staff 35,"26.118,7.128","9/7/2022, 9:59:27 PM","9/7/2022, 9:59:27 PM"
Staff 35,"25.961,6.128","9/7/2022, 9:59:27 PM","9/7/2022, 10:00:03 PM"
Staff 35,"26.042,7.175","9/7/2022, 10:00:03 PM","9/7/2022, 10:00:04 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:00:04 PM","9/7/2022, 10:00:23 PM"
Staff 35,"26.094,7.206","9/7/2022, 10:00:23 PM","9/7/2022, 10:00:24 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:00:24 PM","9/7/2022, 10:00:30 PM"
Staff 35,"26.169,7.147","9/7/2022, 10:00:30 PM","9/7/2022, 10:00:31 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:00:31 PM","9/7/2022, 10:00:37 PM"
Staff 35,"26.139,7.179","9/7/2022, 10:00:37 PM","9/7/2022, 10:00:37 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:00:37 PM","9/7/2022, 10:01:08 PM"
Staff 35,"26.066,7.221","9/7/2022, 10:01:08 PM","9/7/2022, 10:01:09 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:01:09 PM","9/7/2022, 10:01:11 PM"
Staff 35,"26.184,7.14","9/7/2022, 10:01:11 PM","9/7/2022, 10:01:12 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:01:12 PM","9/7/2022, 10:01:19 PM"
Staff 35,"26.139,7.141","9/7/2022, 10:01:19 PM","9/7/2022, 10:01:20 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:01:20 PM","9/7/2022, 10:01:29 PM"
Staff 35,"26.056,7.192","9/7/2022, 10:01:29 PM","9/7/2022, 10:01:30 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:01:30 PM","9/7/2022, 10:01:38 PM"
Staff 35,"26.097,7.192","9/7/2022, 10:01:38 PM","9/7/2022, 10:01:39 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:01:39 PM","9/7/2022, 10:01:43 PM"
Staff 35,"26.166,7.118","9/7/2022, 10:01:43 PM","9/7/2022, 10:01:43 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:01:43 PM","9/7/2022, 10:01:52 PM"
Staff 35,"26.139,7.159","9/7/2022, 10:01:52 PM","9/7/2022, 10:01:52 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:01:52 PM","9/7/2022, 10:02:41 PM"
Staff 35,"26.152,7.151","9/7/2022, 10:02:41 PM","9/7/2022, 10:02:43 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:02:43 PM","9/7/2022, 10:02:59 PM"
Staff 35,"26.169,7.116","9/7/2022, 10:02:59 PM","9/7/2022, 10:02:59 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:02:59 PM","9/7/2022, 10:03:27 PM"
Staff 35,"26.151,7.16","9/7/2022, 10:03:27 PM","9/7/2022, 10:03:28 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:03:28 PM","9/7/2022, 10:06:13 PM"
Staff 35,"26.148,7.141","9/7/2022, 10:06:13 PM","9/7/2022, 10:06:14 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:06:14 PM","9/7/2022, 10:06:21 PM"
Staff 35,"26.127,7.132","9/7/2022, 10:06:21 PM","9/7/2022, 10:06:21 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:06:21 PM","9/7/2022, 10:06:37 PM"
Staff 35,"26.064,7.169","9/7/2022, 10:06:37 PM","9/7/2022, 10:06:37 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:06:37 PM","9/7/2022, 10:06:49 PM"
Staff 35,"26.116,7.157","9/7/2022, 10:06:49 PM","9/7/2022, 10:06:50 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:06:50 PM","9/7/2022, 10:07:09 PM"
Staff 35,"26.112,7.172","9/7/2022, 10:07:09 PM","9/7/2022, 10:07:10 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:07:10 PM","9/7/2022, 10:07:12 PM"
Staff 35,"26.096,7.148","9/7/2022, 10:07:12 PM","9/7/2022, 10:07:13 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:07:13 PM","9/7/2022, 10:07:16 PM"
Staff 35,"26.125,7.122","9/7/2022, 10:07:16 PM","9/7/2022, 10:07:17 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:07:17 PM","9/7/2022, 10:08:27 PM"
Staff 35,"26.184,7.094","9/7/2022, 10:08:27 PM","9/7/2022, 10:08:28 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:08:28 PM","9/7/2022, 10:08:32 PM"
Staff 35,"26.146,7.179","9/7/2022, 10:08:32 PM","9/7/2022, 10:08:32 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:08:32 PM","9/7/2022, 10:08:38 PM"
Staff 35,"26.19,7.083","9/7/2022, 10:08:38 PM","9/7/2022, 10:08:39 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:08:39 PM","9/7/2022, 10:09:20 PM"
Staff 35,"26.147,7.177","9/7/2022, 10:09:20 PM","9/7/2022, 10:09:21 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:09:21 PM","9/7/2022, 10:09:49 PM"
Staff 35,"26.134,7.17","9/7/2022, 10:09:49 PM","9/7/2022, 10:09:50 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:09:50 PM","9/7/2022, 10:10:06 PM"
Staff 35,"26.168,7.104","9/7/2022, 10:10:06 PM","9/7/2022, 10:10:07 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:10:07 PM","9/7/2022, 10:10:33 PM"
Staff 35,"26.152,7.138","9/7/2022, 10:10:33 PM","9/7/2022, 10:10:34 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:10:34 PM","9/7/2022, 10:10:42 PM"
Staff 35,"26.163,7.124","9/7/2022, 10:10:42 PM","9/7/2022, 10:10:43 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:10:43 PM","9/7/2022, 10:10:50 PM"
Staff 35,"26.097,7.165","9/7/2022, 10:10:50 PM","9/7/2022, 10:10:50 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:10:50 PM","9/7/2022, 10:11:53 PM"
Staff 35,"26.116,7.106","9/7/2022, 10:11:53 PM","9/7/2022, 10:11:53 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:11:53 PM","9/7/2022, 10:12:19 PM"
Staff 35,"26.169,7.135","9/7/2022, 10:12:19 PM","9/7/2022, 10:12:19 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:12:19 PM","9/7/2022, 10:13:21 PM"
Staff 35,"26.172,7.107","9/7/2022, 10:13:21 PM","9/7/2022, 10:13:22 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:13:22 PM","9/7/2022, 10:13:32 PM"
Staff 35,"26.049,7.244","9/7/2022, 10:13:32 PM","9/7/2022, 10:13:33 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:13:33 PM","9/7/2022, 10:13:44 PM"
Staff 35,"26.146,7.189","9/7/2022, 10:13:44 PM","9/7/2022, 10:13:44 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:13:44 PM","9/7/2022, 10:14:16 PM"
Staff 35,"26.159,7.144","9/7/2022, 10:14:16 PM","9/7/2022, 10:14:17 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:14:17 PM","9/7/2022, 10:14:57 PM"
Staff 35,"26.147,7.112","9/7/2022, 10:14:57 PM","9/7/2022, 10:14:57 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:14:57 PM","9/7/2022, 10:15:21 PM"
Staff 35,"26.105,7.195","9/7/2022, 10:15:21 PM","9/7/2022, 10:15:21 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:15:21 PM","9/7/2022, 10:15:33 PM"
Staff 35,"26.156,7.131","9/7/2022, 10:15:33 PM","9/7/2022, 10:15:33 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:15:33 PM","9/7/2022, 10:16:06 PM"
Staff 35,"26.122,7.171","9/7/2022, 10:16:06 PM","9/7/2022, 10:16:07 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:16:07 PM","9/7/2022, 10:16:15 PM"
Staff 35,"26.171,7.119","9/7/2022, 10:16:15 PM","9/7/2022, 10:16:15 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:16:15 PM","9/7/2022, 10:16:33 PM"
Staff 35,"26.158,7.171","9/7/2022, 10:16:33 PM","9/7/2022, 10:16:34 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:16:34 PM","9/7/2022, 10:16:42 PM"
Staff 35,"26.139,7.157","9/7/2022, 10:16:42 PM","9/7/2022, 10:16:43 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:16:43 PM","9/7/2022, 10:16:45 PM"
Staff 35,"26.065,7.21","9/7/2022, 10:16:45 PM","9/7/2022, 10:16:46 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:16:46 PM","9/7/2022, 10:17:35 PM"
Staff 35,"26.143,7.166","9/7/2022, 10:17:35 PM","9/7/2022, 10:17:37 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:17:37 PM","9/7/2022, 10:17:42 PM"
Staff 35,"26.157,7.145","9/7/2022, 10:17:42 PM","9/7/2022, 10:17:42 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:17:42 PM","9/7/2022, 10:17:57 PM"
Staff 35,"26.148,7.103","9/7/2022, 10:17:57 PM","9/7/2022, 10:17:59 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:17:59 PM","9/7/2022, 10:18:09 PM"
Staff 35,"26.09,7.185","9/7/2022, 10:18:09 PM","9/7/2022, 10:18:10 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:18:10 PM","9/7/2022, 10:18:45 PM"
Staff 35,"26.153,7.14","9/7/2022, 10:18:45 PM","9/7/2022, 10:18:46 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:18:46 PM","9/7/2022, 10:19:10 PM"
Staff 35,"26.143,7.111","9/7/2022, 10:19:10 PM","9/7/2022, 10:19:10 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:19:10 PM","9/7/2022, 10:19:19 PM"
Staff 35,"26.136,7.199","9/7/2022, 10:19:19 PM","9/7/2022, 10:19:21 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:19:21 PM","9/7/2022, 10:19:31 PM"
Staff 35,"26.161,7.116","9/7/2022, 10:19:31 PM","9/7/2022, 10:19:31 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:19:31 PM","9/7/2022, 10:19:44 PM"
Staff 35,"26.158,7.157","9/7/2022, 10:19:44 PM","9/7/2022, 10:19:45 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:19:45 PM","9/7/2022, 10:19:47 PM"
Staff 35,"26.175,7.129","9/7/2022, 10:19:47 PM","9/7/2022, 10:19:48 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:19:48 PM","9/7/2022, 10:20:11 PM"
Staff 35,"26.173,7.107","9/7/2022, 10:20:11 PM","9/7/2022, 10:20:11 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:20:11 PM","9/7/2022, 10:21:34 PM"
Staff 35,"26.164,7.118","9/7/2022, 10:21:34 PM","9/7/2022, 10:21:35 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:21:35 PM","9/7/2022, 10:21:37 PM"
Staff 35,"26.142,7.172","9/7/2022, 10:21:37 PM","9/7/2022, 10:21:38 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:21:38 PM","9/7/2022, 10:21:50 PM"
Staff 35,"26.143,7.147","9/7/2022, 10:21:50 PM","9/7/2022, 10:21:51 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:21:51 PM","9/7/2022, 10:22:35 PM"
Staff 35,"26.139,7.18","9/7/2022, 10:22:35 PM","9/7/2022, 10:22:37 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:22:37 PM","9/7/2022, 10:23:27 PM"
Staff 35,"26.055,7.217","9/7/2022, 10:23:27 PM","9/7/2022, 10:23:29 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:23:29 PM","9/7/2022, 10:24:17 PM"
Staff 35,"26.158,7.155","9/7/2022, 10:24:17 PM","9/7/2022, 10:24:18 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:24:18 PM","9/7/2022, 10:24:55 PM"
Staff 35,"26.157,7.155","9/7/2022, 10:24:55 PM","9/7/2022, 10:24:56 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:24:56 PM","9/7/2022, 10:25:49 PM"
Staff 35,"26.137,7.136","9/7/2022, 10:25:49 PM","9/7/2022, 10:25:50 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:25:50 PM","9/7/2022, 10:25:55 PM"
Staff 35,"26.107,7.158","9/7/2022, 10:25:55 PM","9/7/2022, 10:25:56 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:25:56 PM","9/7/2022, 10:26:58 PM"
Staff 35,"26.159,7.128","9/7/2022, 10:26:58 PM","9/7/2022, 10:26:58 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:26:58 PM","9/7/2022, 10:27:02 PM"
Staff 35,"26.147,7.116","9/7/2022, 10:27:02 PM","9/7/2022, 10:27:03 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:27:03 PM","9/7/2022, 10:27:59 PM"
Staff 35,"26.158,7.136","9/7/2022, 10:27:59 PM","9/7/2022, 10:28:00 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:28:00 PM","9/7/2022, 10:28:04 PM"
Staff 35,"26.169,7.124","9/7/2022, 10:28:04 PM","9/7/2022, 10:28:04 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:28:04 PM","9/7/2022, 10:29:58 PM"
Staff 35,"26.171,7.096","9/7/2022, 10:29:58 PM","9/7/2022, 10:29:58 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:29:58 PM","9/7/2022, 10:30:31 PM"
Staff 35,"26.122,7.143","9/7/2022, 10:30:31 PM","9/7/2022, 10:30:32 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:30:32 PM","9/7/2022, 10:32:03 PM"
Staff 35,"26.154,7.111","9/7/2022, 10:32:03 PM","9/7/2022, 10:32:03 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:32:03 PM","9/7/2022, 10:32:23 PM"
Staff 35,"26.149,7.129","9/7/2022, 10:32:23 PM","9/7/2022, 10:32:23 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:32:23 PM","9/7/2022, 10:32:40 PM"
Staff 35,"26.174,7.087","9/7/2022, 10:32:40 PM","9/7/2022, 10:32:40 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:32:40 PM","9/7/2022, 10:33:54 PM"
Staff 35,"26.129,7.111","9/7/2022, 10:33:54 PM","9/7/2022, 10:33:54 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:33:54 PM","9/7/2022, 10:35:03 PM"
Staff 35,"26.087,7.2","9/7/2022, 10:35:03 PM","9/7/2022, 10:35:04 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:35:04 PM","9/7/2022, 10:35:50 PM"
Staff 35,"26.161,7.148","9/7/2022, 10:35:50 PM","9/7/2022, 10:35:51 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:35:51 PM","9/7/2022, 10:36:14 PM"
Staff 35,"26.15,7.113","9/7/2022, 10:36:14 PM","9/7/2022, 10:36:14 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:36:14 PM","9/7/2022, 10:36:42 PM"
Staff 35,"26.157,7.157","9/7/2022, 10:36:42 PM","9/7/2022, 10:36:43 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:36:43 PM","9/7/2022, 10:36:59 PM"
Staff 35,"26.133,7.124","9/7/2022, 10:36:59 PM","9/7/2022, 10:36:59 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:36:59 PM","9/7/2022, 10:37:04 PM"
Staff 35,"26.123,7.17","9/7/2022, 10:37:04 PM","9/7/2022, 10:37:04 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:37:04 PM","9/7/2022, 10:37:26 PM"
Staff 35,"26.159,7.136","9/7/2022, 10:37:26 PM","9/7/2022, 10:37:28 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:37:28 PM","9/7/2022, 10:37:42 PM"
Staff 35,"26.106,7.166","9/7/2022, 10:37:42 PM","9/7/2022, 10:37:43 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:37:43 PM","9/7/2022, 10:38:05 PM"
Staff 35,"26.154,7.144","9/7/2022, 10:38:05 PM","9/7/2022, 10:38:07 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:38:07 PM","9/7/2022, 10:38:12 PM"
Staff 35,"26.109,7.135","9/7/2022, 10:38:12 PM","9/7/2022, 10:38:13 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:38:13 PM","9/7/2022, 10:38:49 PM"
Staff 35,"26.163,7.17","9/7/2022, 10:38:49 PM","9/7/2022, 10:38:50 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:38:50 PM","9/7/2022, 10:39:11 PM"
Staff 35,"26.136,7.149","9/7/2022, 10:39:11 PM","9/7/2022, 10:39:12 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:39:12 PM","9/7/2022, 10:39:44 PM"
Staff 35,"26.126,7.155","9/7/2022, 10:39:44 PM","9/7/2022, 10:39:44 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:39:44 PM","9/7/2022, 10:39:47 PM"
Staff 35,"26.162,7.138","9/7/2022, 10:39:47 PM","9/7/2022, 10:39:47 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:39:47 PM","9/7/2022, 10:40:05 PM"
Staff 35,"26.135,7.138","9/7/2022, 10:40:05 PM","9/7/2022, 10:40:06 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:40:06 PM","9/7/2022, 10:40:08 PM"
Staff 35,"26.192,7.089","9/7/2022, 10:40:08 PM","9/7/2022, 10:40:08 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:40:08 PM","9/7/2022, 10:40:48 PM"
Staff 35,"26.152,7.151","9/7/2022, 10:40:48 PM","9/7/2022, 10:40:50 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:40:50 PM","9/7/2022, 10:41:02 PM"
Staff 35,"26.152,7.118","9/7/2022, 10:41:02 PM","9/7/2022, 10:41:03 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:41:03 PM","9/7/2022, 10:41:08 PM"
Staff 35,"26.095,7.164","9/7/2022, 10:41:08 PM","9/7/2022, 10:41:09 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:41:09 PM","9/7/2022, 10:41:24 PM"
Staff 35,"26.14,7.172","9/7/2022, 10:41:24 PM","9/7/2022, 10:41:24 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:41:24 PM","9/7/2022, 10:41:56 PM"
Staff 35,"26.152,7.144","9/7/2022, 10:41:56 PM","9/7/2022, 10:41:57 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:41:57 PM","9/7/2022, 10:42:17 PM"
Staff 35,"26.177,7.095","9/7/2022, 10:42:17 PM","9/7/2022, 10:42:17 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:42:17 PM","9/7/2022, 10:43:02 PM"
Staff 35,"26.17,7.126","9/7/2022, 10:43:02 PM","9/7/2022, 10:43:02 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:43:02 PM","9/7/2022, 10:43:48 PM"
Staff 35,"26.165,7.113","9/7/2022, 10:43:48 PM","9/7/2022, 10:43:48 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:43:48 PM","9/7/2022, 10:44:17 PM"
Staff 35,"26.133,7.199","9/7/2022, 10:44:17 PM","9/7/2022, 10:44:17 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:44:17 PM","9/7/2022, 10:44:24 PM"
Staff 35,"26.155,7.154","9/7/2022, 10:44:24 PM","9/7/2022, 10:44:25 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:44:25 PM","9/7/2022, 10:45:39 PM"
Staff 35,"26.055,7.239","9/7/2022, 10:45:39 PM","9/7/2022, 10:45:40 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:45:40 PM","9/7/2022, 10:45:45 PM"
Staff 35,"26.173,7.113","9/7/2022, 10:45:45 PM","9/7/2022, 10:45:45 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:45:45 PM","9/7/2022, 10:46:27 PM"
Staff 35,"26.175,7.105","9/7/2022, 10:46:27 PM","9/7/2022, 10:46:27 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:46:27 PM","9/7/2022, 10:46:36 PM"
Staff 35,"26.028,7.236","9/7/2022, 10:46:36 PM","9/7/2022, 10:46:38 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:46:38 PM","9/7/2022, 10:47:49 PM"
Staff 35,"26.152,7.142","9/7/2022, 10:47:49 PM","9/7/2022, 10:47:50 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:47:50 PM","9/7/2022, 10:48:06 PM"
Staff 35,"26.137,7.081","9/7/2022, 10:48:06 PM","9/7/2022, 10:48:06 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:48:06 PM","9/7/2022, 10:49:17 PM"
Staff 35,"26.16,7.127","9/7/2022, 10:49:17 PM","9/7/2022, 10:49:18 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:49:18 PM","9/7/2022, 10:51:13 PM"
Staff 35,"26.154,7.126","9/7/2022, 10:51:13 PM","9/7/2022, 10:51:14 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:51:14 PM","9/7/2022, 10:51:33 PM"
Staff 35,"26.135,7.181","9/7/2022, 10:51:33 PM","9/7/2022, 10:51:34 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:51:34 PM","9/7/2022, 10:52:35 PM"
Staff 35,"26.166,7.134","9/7/2022, 10:52:35 PM","9/7/2022, 10:52:35 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:52:35 PM","9/7/2022, 10:52:49 PM"
Staff 35,"26.156,7.141","9/7/2022, 10:52:49 PM","9/7/2022, 10:52:50 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:52:50 PM","9/7/2022, 10:53:07 PM"
Staff 35,"26.123,7.13","9/7/2022, 10:53:07 PM","9/7/2022, 10:53:08 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:53:08 PM","9/7/2022, 10:53:53 PM"
Staff 35,"26.15,7.142","9/7/2022, 10:53:53 PM","9/7/2022, 10:53:55 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:53:55 PM","9/7/2022, 10:54:08 PM"
Staff 35,"26.125,7.137","9/7/2022, 10:54:08 PM","9/7/2022, 10:54:09 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:54:09 PM","9/7/2022, 10:55:33 PM"
Staff 35,"26.113,7.127","9/7/2022, 10:55:33 PM","9/7/2022, 10:55:33 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:55:33 PM","9/7/2022, 10:55:56 PM"
Staff 35,"26.075,7.198","9/7/2022, 10:55:56 PM","9/7/2022, 10:55:57 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:55:57 PM","9/7/2022, 10:56:00 PM"
Staff 35,"26.082,7.203","9/7/2022, 10:56:00 PM","9/7/2022, 10:56:01 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:56:01 PM","9/7/2022, 10:56:06 PM"
Staff 35,"26.166,7.119","9/7/2022, 10:56:06 PM","9/7/2022, 10:56:06 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:56:06 PM","9/7/2022, 10:56:26 PM"
Staff 35,"26.135,7.154","9/7/2022, 10:56:26 PM","9/7/2022, 10:56:26 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:56:26 PM","9/7/2022, 10:56:46 PM"
Staff 35,"26.145,7.12","9/7/2022, 10:56:46 PM","9/7/2022, 10:56:46 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:56:46 PM","9/7/2022, 10:57:05 PM"
Staff 35,"26.148,7.147","9/7/2022, 10:57:05 PM","9/7/2022, 10:57:05 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:57:05 PM","9/7/2022, 10:58:22 PM"
Staff 35,"26.148,7.103","9/7/2022, 10:58:22 PM","9/7/2022, 10:58:22 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:58:22 PM","9/7/2022, 10:58:24 PM"
Staff 35,"26.148,7.153","9/7/2022, 10:58:24 PM","9/7/2022, 10:58:25 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:58:25 PM","9/7/2022, 10:59:02 PM"
Staff 35,"26.137,7.151","9/7/2022, 10:59:02 PM","9/7/2022, 10:59:04 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:59:04 PM","9/7/2022, 10:59:37 PM"
Staff 35,"26.147,7.126","9/7/2022, 10:59:37 PM","9/7/2022, 10:59:37 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:59:37 PM","9/7/2022, 10:59:51 PM"
Staff 35,"26.158,7.104","9/7/2022, 10:59:51 PM","9/7/2022, 10:59:52 PM"
Staff 35,"25.961,6.128","9/7/2022, 10:59:52 PM","9/7/2022, 11:00:48 PM"
Staff 35,"26.157,7.159","9/7/2022, 11:00:48 PM","9/7/2022, 11:00:49 PM"
Staff 35,"25.961,6.128","9/7/2022, 11:00:49 PM","9/7/2022, 11:00:58 PM"
Staff 35,"26.102,7.143","9/7/2022, 11:00:58 PM","9/7/2022, 11:00:59 PM"
Staff 35,"25.961,6.128","9/7/2022, 11:00:59 PM","9/7/2022, 11:01:16 PM"
Staff 35,"26.161,7.099","9/7/2022, 11:01:16 PM","9/7/2022, 11:01:16 PM"
Staff 35,"25.961,6.128","9/7/2022, 11:01:16 PM","9/7/2022, 11:02:21 PM"
Staff 35,"26.172,7.129","9/7/2022, 11:02:21 PM","9/7/2022, 11:02:21 PM"
Staff 35,"25.961,6.128","9/7/2022, 11:02:21 PM","9/7/2022, 11:02:49 PM"
Staff 35,"26.072,7.235","9/7/2022, 11:02:49 PM","9/7/2022, 11:02:49 PM"
Staff 35,"25.961,6.128","9/7/2022, 11:02:49 PM","9/7/2022, 11:03:12 PM"
